window_id,leg_id,shipment_id,container_id,product_id,window_start,window_end,avg_temp_c,max_temp_c,min_temp_c,temp_slope_c_per_hr,humidity_avg_pct,shock_count,door_open_count,minutes_outside_range,current_delay_min,battery_avg_pct,transit_phase,target_spoilage_risk_6h
W03413,L0103,S056,C100,P01,2026-04-01 20:17,2026-04-01 20:42,5.376,5.494,5.189,0.7738,54.51,0,0,0,6.1,90.25,air_handoff,0
W03414,L0103,S056,C100,P01,2026-04-01 20:47,2026-04-01 21:12,5.411,5.529,5.338,-0.4135,52.11,0,0,0,6.3,85.34,air_handoff,0
W03415,L0103,S056,C100,P01,2026-04-01 21:17,2026-04-01 21:42,5.266,5.318,5.153,-0.1505,55.34,0,0,0,5.6,80.44,air_handoff,0
W03416,L0103,S056,C100,P01,2026-04-01 21:47,2026-04-01 22:12,5.276,5.333,5.186,0.1029,55.21,0,0,0,5.9,75.53,air_handoff,0
W03417,L0104,S056,C410,P04,2026-04-01 22:19,2026-04-01 22:44,-17.704,-17.632,-17.768,-0.0706,54.94,0,0,0,0.5,95.67,last_mile,0
W03418,L0104,S056,C410,P04,2026-04-01 22:49,2026-04-01 23:14,-17.651,-17.586,-17.77,0.3545,55.38,0,0,0,32.1,89.97,last_mile,0
W03419,L0104,S056,C410,P04,2026-04-01 23:19,2026-04-01 23:44,-17.474,-17.357,-17.594,0.6487,55.79,0,0,0,64.0,84.25,last_mile,0
W03420,L0104,S056,C410,P04,2026-04-01 23:49,2026-04-02 00:14,-17.241,-17.141,-17.304,0.3134,52.92,0,0,0,94.8,78.52,last_mile,0
W03421,L0105,S057,C205,P03,2026-04-01 22:01,2026-04-01 22:26,13.452,13.619,13.298,-0.6607,55.47,0,0,0,1.5,84.59,customs_clearance,0
W03422,L0105,S057,C205,P03,2026-04-01 22:31,2026-04-01 22:56,13.266,13.331,13.231,-0.0501,54.72,0,0,0,0.3,83.9,customs_clearance,0
W03423,L0105,S057,C205,P03,2026-04-01 23:01,2026-04-01 23:26,13.463,13.577,13.317,0.5966,55.17,0,0,0,0.7,83.23,customs_clearance,0
W03424,L0105,S057,C205,P03,2026-04-01 23:31,2026-04-01 23:56,13.581,13.625,13.53,0.1378,52.96,0,0,0,1.2,82.56,customs_clearance,0
W03425,L0105,S057,C205,P03,2026-04-02 00:01,2026-04-02 00:26,13.756,13.874,13.65,0.504,55.26,0,0,0,14.8,81.91,customs_clearance,0
W03426,L0105,S057,C205,P03,2026-04-02 00:31,2026-04-02 00:56,13.807,13.917,13.733,-0.2126,54.06,0,0,0,43.7,81.23,customs_clearance,0
W03427,L0105,S057,C205,P03,2026-04-02 01:01,2026-04-02 01:26,14.123,14.311,13.906,0.9202,57.33,0,0,0,73.4,80.57,customs_clearance,0
W03428,L0105,S057,C205,P03,2026-04-02 01:31,2026-04-02 01:56,14.495,14.58,14.39,0.4718,54.85,0,0,0,103.7,79.91,customs_clearance,0
W03429,L0105,S057,C205,P03,2026-04-02 02:01,2026-04-02 02:26,14.781,14.832,14.68,0.1375,56.73,0,0,0,131.9,79.22,customs_clearance,0
W03430,L0105,S057,C205,P03,2026-04-02 02:31,2026-04-02 02:56,14.885,14.977,14.81,0.3586,52.41,0,0,0,162.3,78.56,customs_clearance,0
W03431,L0106,S058,C515,P06,2026-04-02 05:30,2026-04-02 05:55,5.218,5.271,5.16,0.1519,55.45,0,0,0,4.6,71.23,customs_clearance,0
W03432,L0106,S058,C515,P06,2026-04-02 06:00,2026-04-02 06:25,5.534,5.621,5.362,0.5503,54.76,0,0,0,4.3,69.93,customs_clearance,0
W03433,L0106,S058,C515,P06,2026-04-02 06:30,2026-04-02 06:55,5.836,6.0,5.677,0.7464,54.11,0,0,0,34.3,68.6,customs_clearance,0
W03434,L0106,S058,C515,P06,2026-04-02 07:00,2026-04-02 07:25,6.266,6.342,6.169,0.4392,55.4,0,0,0,64.0,67.25,customs_clearance,0
W03435,L0107,S058,C330,P02,2026-04-02 07:44,2026-04-02 08:09,5.192,5.245,5.149,0.1193,54.86,0,0,0,1.7,89.64,cold_store_transfer,0
W03436,L0107,S058,C330,P02,2026-04-02 08:14,2026-04-02 08:39,5.349,5.427,5.187,0.4563,55.55,0,0,0,1.5,85.57,cold_store_transfer,0
W03437,L0107,S058,C330,P02,2026-04-02 08:44,2026-04-02 09:09,5.357,5.488,5.269,-0.3449,55.02,0,1,0,11.7,81.49,cold_store_transfer,0
W03438,L0107,S058,C330,P02,2026-04-02 09:14,2026-04-02 09:39,5.549,5.679,5.386,0.7721,56.16,0,4,0,41.8,77.46,cold_store_transfer,0
W03439,L0107,S058,C330,P02,2026-04-02 09:44,2026-04-02 10:09,5.797,5.969,5.633,0.8026,55.95,0,3,0,72.1,73.42,cold_store_transfer,0
W03440,L0108,S059,C410,P04,2026-04-01 23:51,2026-04-02 00:16,-17.512,-17.431,-17.556,-0.0346,55.1,0,0,0,7.7,98.96,customs_clearance,0
W03441,L0108,S059,C410,P04,2026-04-02 00:21,2026-04-02 00:46,-17.518,-17.449,-17.545,-0.1087,56.67,0,0,0,8.0,98.9,customs_clearance,0
W03442,L0108,S059,C410,P04,2026-04-02 00:51,2026-04-02 01:16,-17.589,-17.524,-17.645,0.1347,54.25,0,0,0,7.4,98.84,customs_clearance,0
W03443,L0108,S059,C410,P04,2026-04-02 01:21,2026-04-02 01:46,-17.609,-17.541,-17.668,-0.1786,53.47,0,0,0,7.8,98.77,customs_clearance,0
W03444,L0108,S059,C410,P04,2026-04-02 01:51,2026-04-02 02:16,-17.836,-17.807,-17.883,-0.0144,55.42,0,0,0,9.9,98.71,customs_clearance,0
W03445,L0108,S059,C410,P04,2026-04-02 02:21,2026-04-02 02:46,-17.687,-17.48,-17.805,0.7053,56.52,0,0,0,9.0,98.65,customs_clearance,0
W03446,L0108,S059,C410,P04,2026-04-02 02:51,2026-04-02 03:16,-17.265,-17.158,-17.361,-0.0641,54.79,0,0,0,9.6,98.59,customs_clearance,0
W03447,L0108,S059,C410,P04,2026-04-02 03:21,2026-04-02 03:46,-17.232,-17.192,-17.278,-0.0048,56.49,0,0,0,9.7,98.53,customs_clearance,0
W03448,L0108,S059,C410,P04,2026-04-02 03:51,2026-04-02 04:16,-17.242,-17.127,-17.345,-0.5259,54.35,0,0,0,9.7,98.45,customs_clearance,0
W03449,L0108,S059,C410,P04,2026-04-02 04:21,2026-04-02 04:46,-17.188,-16.973,-17.348,0.8441,54.08,0,0,0,10.0,98.37,customs_clearance,0
W03450,L0108,S059,C410,P04,2026-04-02 04:51,2026-04-02 05:16,-17.057,-16.983,-17.138,-0.1155,52.71,0,0,0,10.2,98.29,customs_clearance,0
W03451,L0108,S059,C410,P04,2026-04-02 05:21,2026-04-02 05:46,-16.832,-16.703,-17.068,0.8835,56.63,0,0,0,9.6,98.22,customs_clearance,0
W03452,L0108,S059,C410,P04,2026-04-02 05:51,2026-04-02 06:16,-16.58,-16.48,-16.651,0.228,58.88,0,0,0,10.0,98.15,customs_clearance,0
W03453,L0108,S059,C410,P04,2026-04-02 06:21,2026-04-02 06:46,-16.379,-16.304,-16.509,0.3689,54.26,0,0,0,8.7,98.09,customs_clearance,0
W03454,L0108,S059,C410,P04,2026-04-02 06:51,2026-04-02 07:16,-16.354,-16.303,-16.395,-0.1011,52.9,0,0,0,9.2,98.02,customs_clearance,0
W03455,L0108,S059,C410,P04,2026-04-02 07:21,2026-04-02 07:46,-16.223,-16.15,-16.326,0.3638,54.69,0,0,0,7.5,97.97,customs_clearance,0
W03456,L0108,S059,C410,P04,2026-04-02 07:51,2026-04-02 08:16,-16.418,-16.28,-16.526,-0.6024,57.03,0,0,0,7.8,97.92,customs_clearance,0
W03457,L0108,S059,C410,P04,2026-04-02 08:21,2026-04-02 08:46,-16.402,-16.359,-16.519,0.2523,55.03,0,0,0,8.0,97.86,customs_clearance,0
W03458,L0108,S059,C410,P04,2026-04-02 08:51,2026-04-02 09:16,-16.396,-16.305,-16.493,-0.2037,54.35,0,0,0,7.8,97.81,customs_clearance,0
W03459,L0108,S059,C410,P04,2026-04-02 09:21,2026-04-02 09:46,-16.367,-16.327,-16.431,0.2565,55.48,0,0,0,8.1,97.75,customs_clearance,0
W03460,L0108,S059,C410,P04,2026-04-02 09:51,2026-04-02 10:16,-16.405,-16.324,-16.517,0.2873,54.62,0,0,0,7.7,97.68,customs_clearance,0
W03461,L0108,S059,C410,P04,2026-04-02 10:21,2026-04-02 10:46,-16.236,-16.139,-16.337,0.4166,53.07,0,0,0,8.3,97.61,customs_clearance,0
W03462,L0108,S059,C410,P04,2026-04-02 10:51,2026-04-02 11:16,-16.145,-16.073,-16.253,0.4341,53.53,0,0,0,9.4,97.56,customs_clearance,0
W03463,L0108,S059,C410,P04,2026-04-02 11:21,2026-04-02 11:46,-16.08,-16.011,-16.138,-0.1392,54.06,0,0,0,8.3,97.49,customs_clearance,0
W03464,L0108,S059,C410,P04,2026-04-02 11:51,2026-04-02 12:16,-15.993,-15.854,-16.085,-0.4752,56.34,0,0,0,8.1,97.42,customs_clearance,0
W03465,L0108,S059,C410,P04,2026-04-02 12:21,2026-04-02 12:46,-16.105,-16.048,-16.146,-0.1351,56.29,0,0,0,7.4,97.35,customs_clearance,0
W03466,L0108,S059,C410,P04,2026-04-02 12:51,2026-04-02 13:16,-15.803,-15.652,-16.036,0.7262,54.68,0,0,0,7.8,97.29,customs_clearance,1
W03467,L0108,S059,C410,P04,2026-04-02 13:21,2026-04-02 13:46,-15.897,-15.862,-15.933,-0.1073,55.29,0,0,0,8.9,97.23,customs_clearance,1
W03468,L0108,S059,C410,P04,2026-04-02 13:51,2026-04-02 14:16,-15.809,-15.721,-15.941,-0.4351,56.17,0,0,0,10.7,97.16,customs_clearance,1
W03469,L0108,S059,C410,P04,2026-04-02 14:21,2026-04-02 14:46,-15.656,-15.441,-15.882,1.1088,52.7,0,0,0,10.9,97.1,customs_clearance,1
W03470,L0108,S059,C410,P04,2026-04-02 14:51,2026-04-02 15:16,-15.519,-15.429,-15.59,-0.3329,53.93,0,0,0,10.1,97.04,customs_clearance,1
W03471,L0108,S059,C410,P04,2026-04-02 15:21,2026-04-02 15:46,-15.463,-15.323,-15.569,0.5818,51.97,0,0,0,9.2,96.95,customs_clearance,1
W03472,L0108,S059,C410,P04,2026-04-02 15:51,2026-04-02 16:16,-15.406,-15.335,-15.503,-0.3058,54.91,0,0,0,8.3,96.89,customs_clearance,1
W03473,L0108,S059,C410,P04,2026-04-02 16:21,2026-04-02 16:46,-15.495,-15.334,-15.604,0.5709,55.0,0,0,0,8.3,96.84,customs_clearance,1
W03474,L0108,S059,C410,P04,2026-04-02 16:51,2026-04-02 17:16,-15.314,-15.233,-15.385,-0.2383,54.99,0,0,0,8.6,96.79,customs_clearance,1
W03475,L0108,S059,C410,P04,2026-04-02 17:21,2026-04-02 17:46,-15.355,-15.303,-15.405,0.0374,53.03,0,0,0,9.3,96.73,customs_clearance,1
W03476,L0108,S059,C410,P04,2026-04-02 17:51,2026-04-02 18:16,-15.323,-15.246,-15.452,0.445,54.45,0,0,0,9.7,96.68,customs_clearance,1
W03477,L0108,S059,C410,P04,2026-04-02 18:21,2026-04-02 18:46,-15.165,-15.095,-15.242,0.2023,56.81,0,0,0,9.9,96.61,customs_clearance,1
W03478,L0108,S059,C410,P04,2026-04-02 18:51,2026-04-02 19:16,-14.892,-14.81,-15.098,0.4893,56.63,0,0,25,9.5,96.55,customs_clearance,1
W03479,L0108,S059,C410,P04,2026-04-02 19:21,2026-04-02 19:46,-14.889,-14.848,-14.929,-0.0994,54.74,0,0,30,9.7,96.5,customs_clearance,1
W03480,L0108,S059,C410,P04,2026-04-02 19:51,2026-04-02 20:16,-14.88,-14.793,-14.982,-0.2551,55.53,0,0,30,10.2,96.42,customs_clearance,1
W03481,L0108,S059,C410,P04,2026-04-02 20:21,2026-04-02 20:46,-14.839,-14.725,-14.929,0.3113,56.9,0,0,30,11.2,96.37,customs_clearance,1
W03482,L0108,S059,C410,P04,2026-04-02 20:51,2026-04-02 21:16,-14.803,-14.766,-14.853,0.0449,55.24,0,0,30,11.8,96.3,customs_clearance,1
W03483,L0108,S059,C410,P04,2026-04-02 21:21,2026-04-02 21:46,-14.603,-14.435,-14.734,0.6456,56.2,0,0,30,11.7,96.22,customs_clearance,1
W03484,L0108,S059,C410,P04,2026-04-02 21:51,2026-04-02 22:16,-14.423,-14.361,-14.495,-0.1505,57.75,0,0,30,10.1,96.16,customs_clearance,1
W03485,L0108,S059,C410,P04,2026-04-02 22:21,2026-04-02 22:46,-14.453,-14.418,-14.505,-0.0717,54.97,0,0,30,9.4,96.11,customs_clearance,1
W03486,L0108,S059,C410,P04,2026-04-02 22:51,2026-04-02 23:16,-14.366,-14.306,-14.436,0.2266,55.05,0,0,30,9.4,96.04,customs_clearance,1
W03487,L0108,S059,C410,P04,2026-04-02 23:21,2026-04-02 23:46,-14.526,-14.397,-14.623,-0.4869,55.15,0,0,30,8.6,95.98,customs_clearance,1
W03488,L0108,S059,C410,P04,2026-04-02 23:51,2026-04-03 00:16,-14.618,-14.58,-14.671,-0.1502,55.33,0,0,30,8.2,95.92,customs_clearance,1
W03489,L0108,S059,C410,P04,2026-04-03 00:21,2026-04-03 00:46,-14.749,-14.687,-14.826,-0.0254,55.67,0,0,30,7.9,95.86,customs_clearance,1
W03490,L0108,S059,C410,P04,2026-04-03 00:51,2026-04-03 01:16,-14.57,-14.446,-14.666,0.5157,57.26,0,0,30,8.3,95.8,customs_clearance,1
W03491,L0108,S059,C410,P04,2026-04-03 01:21,2026-04-03 01:46,-14.504,-14.471,-14.563,-0.0809,55.24,0,0,30,7.0,95.74,customs_clearance,1
W03492,L0108,S059,C410,P04,2026-04-03 01:51,2026-04-03 02:16,-14.242,-14.068,-14.403,0.841,59.5,0,0,30,7.4,95.67,customs_clearance,1
W03493,L0108,S059,C410,P04,2026-04-03 02:21,2026-04-03 02:46,-13.981,-13.887,-14.067,0.2383,57.35,0,0,30,7.1,95.61,customs_clearance,1
W03494,L0108,S059,C410,P04,2026-04-03 02:51,2026-04-03 03:16,-13.946,-13.833,-14.022,0.2469,55.71,0,0,30,8.0,95.55,customs_clearance,1
W03495,L0108,S059,C410,P04,2026-04-03 03:21,2026-04-03 03:46,-13.654,-13.53,-13.764,0.5441,55.25,0,0,30,7.8,95.47,customs_clearance,1
W03496,L0108,S059,C410,P04,2026-04-03 03:51,2026-04-03 04:16,-13.502,-13.266,-13.632,0.7581,56.93,0,0,30,8.5,95.41,customs_clearance,1
W03497,L0108,S059,C410,P04,2026-04-03 04:21,2026-04-03 04:46,-13.165,-13.085,-13.232,0.2455,59.78,0,0,30,10.2,95.35,customs_clearance,1
W03498,L0108,S059,C410,P04,2026-04-03 04:51,2026-04-03 05:16,-13.2,-13.164,-13.245,-0.06,59.0,0,0,30,10.5,95.31,customs_clearance,1
W03499,L0108,S059,C410,P04,2026-04-03 05:21,2026-04-03 05:46,-13.221,-13.129,-13.329,0.2921,59.95,0,0,30,10.6,95.26,customs_clearance,1
W03500,L0108,S059,C410,P04,2026-04-03 05:51,2026-04-03 06:16,-13.255,-13.186,-13.327,-0.2894,59.4,0,0,30,11.0,95.2,customs_clearance,1
W03501,L0108,S059,C410,P04,2026-04-03 06:21,2026-04-03 06:46,-13.311,-13.233,-13.421,0.0569,59.16,0,0,30,11.7,95.14,customs_clearance,1
W03502,L0108,S059,C410,P04,2026-04-03 06:51,2026-04-03 07:16,-13.146,-13.089,-13.196,0.2187,59.21,0,0,30,12.6,95.07,customs_clearance,1
W03503,L0108,S059,C410,P04,2026-04-03 07:21,2026-04-03 07:46,-13.258,-13.122,-13.385,0.5129,59.81,0,0,30,13.1,95.01,customs_clearance,1
W03504,L0108,S059,C410,P04,2026-04-03 07:51,2026-04-03 08:16,-12.957,-12.936,-13.006,-0.0165,59.27,0,0,30,12.9,94.93,customs_clearance,1
W03505,L0108,S059,C410,P04,2026-04-03 08:21,2026-04-03 08:46,-12.789,-12.652,-12.911,0.4838,59.57,0,0,30,13.9,94.87,customs_clearance,1
W03506,L0108,S059,C410,P04,2026-04-03 08:51,2026-04-03 09:16,-12.607,-12.466,-12.746,-0.6144,59.45,0,0,30,13.7,94.82,customs_clearance,1
W03507,L0108,S059,C410,P04,2026-04-03 09:21,2026-04-03 09:46,-12.676,-12.572,-12.796,0.4882,59.14,0,0,30,14.7,94.76,customs_clearance,1
W03508,L0108,S059,C410,P04,2026-04-03 09:51,2026-04-03 10:16,-12.546,-12.495,-12.601,0.1622,58.96,0,0,30,14.5,94.7,customs_clearance,1
W03509,L0108,S059,C410,P04,2026-04-03 10:21,2026-04-03 10:46,-12.446,-12.368,-12.568,0.4423,58.01,0,0,30,14.2,94.65,customs_clearance,1
W03510,L0108,S059,C410,P04,2026-04-03 10:51,2026-04-03 11:16,-12.446,-12.383,-12.504,-0.1711,61.25,0,0,30,13.4,94.57,customs_clearance,1
W03511,L0108,S059,C410,P04,2026-04-03 11:21,2026-04-03 11:46,-12.447,-12.354,-12.509,0.2421,59.16,0,0,30,13.7,94.51,customs_clearance,1
W03512,L0108,S059,C410,P04,2026-04-03 11:51,2026-04-03 12:16,-12.196,-12.096,-12.371,0.6439,58.18,0,0,30,33.9,94.44,customs_clearance,1
W03513,L0108,S059,C410,P04,2026-04-03 12:21,2026-04-03 12:46,-11.965,-11.87,-12.08,-0.5074,60.85,0,0,30,64.9,94.39,customs_clearance,1
W03514,L0108,S059,C410,P04,2026-04-03 12:51,2026-04-03 13:16,-11.969,-11.882,-12.045,0.3953,62.32,0,0,30,93.9,94.29,customs_clearance,1
W03515,L0108,S059,C410,P04,2026-04-03 13:21,2026-04-03 13:46,-11.772,-11.664,-11.878,0.4035,60.18,0,0,30,124.7,94.23,customs_clearance,1
W03516,L0108,S059,C410,P04,2026-04-03 13:51,2026-04-03 14:16,-11.464,-11.312,-11.578,0.7059,62.07,0,0,30,155.6,94.15,customs_clearance,1
W03517,L0108,S059,C410,P04,2026-04-03 14:21,2026-04-03 14:46,-11.206,-11.063,-11.348,0.5081,61.72,0,0,30,186.5,94.08,customs_clearance,1
W03518,L0108,S059,C410,P04,2026-04-03 14:51,2026-04-03 15:16,-10.83,-10.67,-10.912,0.4841,64.32,0,0,30,217.5,94.03,customs_clearance,1
W03519,L0108,S059,C410,P04,2026-04-03 15:21,2026-04-03 15:46,-10.487,-10.398,-10.57,0.2342,62.99,0,0,30,247.9,93.98,customs_clearance,1
W03520,L0108,S059,C410,P04,2026-04-03 15:51,2026-04-03 16:16,-10.479,-10.39,-10.552,0.0398,65.16,0,0,30,278.6,93.93,customs_clearance,1
W03521,L0108,S059,C410,P04,2026-04-03 16:21,2026-04-03 16:46,-10.251,-10.154,-10.403,0.5969,63.89,0,0,30,309.0,93.87,customs_clearance,1
W03522,L0108,S059,C410,P04,2026-04-03 16:51,2026-04-03 17:16,-10.068,-10.035,-10.16,-0.1827,62.82,0,0,30,338.2,93.8,customs_clearance,1
W03523,L0108,S059,C410,P04,2026-04-03 17:21,2026-04-03 17:46,-9.961,-9.929,-9.992,0.0926,63.46,0,0,30,368.2,93.73,customs_clearance,1
W03524,L0108,S059,C410,P04,2026-04-03 17:51,2026-04-03 18:16,-9.799,-9.687,-9.989,0.6813,65.31,0,0,30,397.7,93.67,customs_clearance,1
W03525,L0108,S059,C410,P04,2026-04-03 18:21,2026-04-03 18:46,-9.572,-9.433,-9.67,0.4317,65.7,0,0,30,429.4,93.63,customs_clearance,1
W03526,L0108,S059,C410,P04,2026-04-03 18:51,2026-04-03 19:16,-9.358,-9.244,-9.42,0.3607,66.12,0,0,30,459.6,93.57,customs_clearance,1
W03527,L0108,S059,C410,P04,2026-04-03 19:21,2026-04-03 19:46,-9.239,-9.165,-9.315,0.1601,65.29,0,0,30,490.4,93.5,customs_clearance,1
W03528,L0108,S059,C410,P04,2026-04-03 19:51,2026-04-03 20:16,-9.287,-9.211,-9.384,0.1258,66.31,0,0,30,520.3,93.42,customs_clearance,1
W03529,L0108,S059,C410,P04,2026-04-03 20:21,2026-04-03 20:46,-8.999,-8.865,-9.228,0.8253,65.95,0,0,30,550.2,93.35,customs_clearance,1
W03530,L0108,S059,C410,P04,2026-04-03 20:51,2026-04-03 21:16,-8.853,-8.719,-9.008,0.5451,69.92,0,0,30,580.3,93.3,customs_clearance,1
W03531,L0108,S059,C410,P04,2026-04-03 21:21,2026-04-03 21:46,-8.835,-8.763,-8.894,-0.0991,66.63,0,0,30,600.3,93.23,customs_clearance,1
W03532,L0108,S059,C410,P04,2026-04-03 21:51,2026-04-03 22:16,-8.877,-8.792,-8.974,-0.3165,67.87,0,0,30,600.6,93.19,customs_clearance,1
W03533,L0108,S059,C410,P04,2026-04-03 22:21,2026-04-03 22:46,-8.854,-8.761,-8.984,0.5811,67.78,0,0,30,601.1,93.12,customs_clearance,1
W03534,L0108,S059,C410,P04,2026-04-03 22:51,2026-04-03 23:16,-10.519,-9.318,-11.517,-5.1926,65.03,0,0,30,601.5,93.03,customs_clearance,1
W03535,L0108,S059,C410,P04,2026-04-03 23:21,2026-04-03 23:46,-12.567,-11.75,-13.377,-3.8774,62.81,0,0,30,601.3,92.96,customs_clearance,1
W03536,L0108,S059,C410,P04,2026-04-03 23:51,2026-04-04 00:16,-14.305,-13.718,-14.725,-2.4103,55.19,0,0,30,601.2,92.92,customs_clearance,1
W03537,L0108,S059,C410,P04,2026-04-04 00:21,2026-04-04 00:46,-15.153,-14.847,-15.416,-1.3563,54.82,0,0,10,601.6,92.85,customs_clearance,1
W03538,L0108,S059,C410,P04,2026-04-04 00:51,2026-04-04 01:16,-15.902,-15.586,-16.09,-1.0872,56.54,0,0,0,601.4,92.79,customs_clearance,0
W03539,L0108,S059,C410,P04,2026-04-04 01:21,2026-04-04 01:46,-16.476,-16.301,-16.569,-0.6727,56.06,0,0,0,600.8,92.73,customs_clearance,0
W03540,L0108,S059,C410,P04,2026-04-04 01:51,2026-04-04 02:16,-16.571,-16.476,-16.668,0.2482,54.26,0,0,0,600.7,92.67,customs_clearance,0
W03541,L0108,S059,C410,P04,2026-04-04 02:21,2026-04-04 02:46,-16.734,-16.594,-16.849,-0.5558,53.61,0,0,0,600.6,92.62,customs_clearance,0
W03542,L0108,S059,C410,P04,2026-04-04 02:51,2026-04-04 03:16,-16.817,-16.692,-16.924,-0.2499,55.23,0,0,0,600.0,92.56,customs_clearance,0
W03543,L0108,S059,C410,P04,2026-04-04 03:21,2026-04-04 03:46,-16.931,-16.831,-17.046,-0.5122,54.07,0,0,0,600.3,92.5,customs_clearance,0
W03544,L0108,S059,C410,P04,2026-04-04 03:51,2026-04-04 04:16,-16.936,-16.877,-16.998,0.025,54.06,0,0,0,599.6,92.42,customs_clearance,0
W03545,L0108,S059,C410,P04,2026-04-04 04:21,2026-04-04 04:46,-17.151,-17.09,-17.23,0.084,55.41,0,0,0,600.5,92.37,customs_clearance,0
W03546,L0108,S059,C410,P04,2026-04-04 04:51,2026-04-04 05:16,-17.118,-17.038,-17.201,-0.3799,54.9,0,0,0,600.5,92.3,customs_clearance,0
W03547,L0108,S059,C410,P04,2026-04-04 05:21,2026-04-04 05:46,-17.269,-17.201,-17.362,-0.2064,53.87,0,0,0,601.3,92.24,customs_clearance,0
W03548,L0108,S059,C410,P04,2026-04-04 05:51,2026-04-04 06:16,-17.381,-17.316,-17.42,0.1238,57.19,0,0,0,602.3,92.18,customs_clearance,0
W03549,L0108,S059,C410,P04,2026-04-04 06:21,2026-04-04 06:46,-17.327,-17.277,-17.396,-0.2554,55.62,0,0,0,602.4,92.12,customs_clearance,0
W03550,L0108,S059,C410,P04,2026-04-04 06:51,2026-04-04 07:16,-17.255,-17.215,-17.34,0.2146,56.25,0,0,0,603.1,92.06,customs_clearance,0
W03551,L0108,S059,C410,P04,2026-04-04 07:21,2026-04-04 07:46,-17.05,-16.983,-17.122,0.1793,56.12,0,0,0,602.9,92.0,customs_clearance,0
W03552,L0108,S059,C410,P04,2026-04-04 07:51,2026-04-04 08:16,-17.053,-17.008,-17.094,-0.0038,56.12,0,0,0,603.2,91.95,customs_clearance,0
W03553,L0108,S059,C410,P04,2026-04-04 08:21,2026-04-04 08:46,-17.095,-17.017,-17.214,-0.263,57.23,0,0,0,602.5,91.9,customs_clearance,0
W03554,L0108,S059,C410,P04,2026-04-04 08:51,2026-04-04 09:16,-17.203,-17.123,-17.265,-0.3213,55.31,0,0,0,602.1,91.84,customs_clearance,0
W03555,L0108,S059,C410,P04,2026-04-04 09:21,2026-04-04 09:46,-17.309,-17.218,-17.396,-0.2705,55.39,0,0,0,602.5,91.78,customs_clearance,0
W03556,L0108,S059,C410,P04,2026-04-04 09:51,2026-04-04 10:16,-17.334,-17.212,-17.45,-0.4954,52.94,0,0,0,602.4,91.72,customs_clearance,0
W03557,L0108,S059,C410,P04,2026-04-04 10:21,2026-04-04 10:46,-17.313,-17.173,-17.455,0.5232,52.93,0,0,0,602.0,91.63,customs_clearance,0
W03558,L0108,S059,C410,P04,2026-04-04 10:51,2026-04-04 11:16,-17.297,-17.151,-17.381,-0.3363,57.17,0,0,0,601.7,91.56,customs_clearance,0
W03559,L0108,S059,C410,P04,2026-04-04 11:21,2026-04-04 11:46,-17.373,-17.286,-17.442,0.241,53.63,0,0,0,602.6,91.5,customs_clearance,0
W03560,L0108,S059,C410,P04,2026-04-04 11:51,2026-04-04 12:16,-17.282,-17.185,-17.372,-0.3264,54.12,0,0,0,602.7,91.43,customs_clearance,0
W03561,L0108,S059,C410,P04,2026-04-04 12:21,2026-04-04 12:46,-17.485,-17.463,-17.525,0.0542,56.03,0,0,0,602.6,91.38,customs_clearance,0
W03562,L0108,S059,C410,P04,2026-04-04 12:51,2026-04-04 13:16,-17.381,-17.343,-17.426,-0.1152,54.83,0,0,0,602.0,91.31,customs_clearance,0
W03563,L0108,S059,C410,P04,2026-04-04 13:21,2026-04-04 13:46,-17.314,-17.284,-17.379,0.0672,55.12,0,0,0,603.6,91.22,customs_clearance,0
W03564,L0108,S059,C410,P04,2026-04-04 13:51,2026-04-04 14:16,-17.405,-17.362,-17.475,-0.107,54.33,0,0,0,604.0,91.17,customs_clearance,0
W03565,L0108,S059,C410,P04,2026-04-04 14:21,2026-04-04 14:46,-17.456,-17.405,-17.524,0.0483,54.91,0,0,0,604.3,91.11,customs_clearance,0
W03566,L0108,S059,C410,P04,2026-04-04 14:51,2026-04-04 15:16,-17.429,-17.387,-17.501,-0.0826,56.97,0,0,0,605.2,91.03,customs_clearance,0
W03567,L0108,S059,C410,P04,2026-04-04 15:21,2026-04-04 15:46,-17.317,-17.215,-17.421,0.4817,55.84,0,0,0,607.5,90.96,customs_clearance,0
W03568,L0108,S059,C410,P04,2026-04-04 15:51,2026-04-04 16:16,-17.353,-17.244,-17.436,-0.4423,53.95,0,0,0,606.7,90.91,customs_clearance,0
W03569,L0108,S059,C410,P04,2026-04-04 16:21,2026-04-04 16:46,-17.379,-17.263,-17.452,0.3147,54.61,0,0,0,606.4,90.87,customs_clearance,0
W03570,L0108,S059,C410,P04,2026-04-04 16:51,2026-04-04 17:16,-17.182,-17.141,-17.243,0.1402,54.27,0,0,0,607.6,90.81,customs_clearance,0
W03571,L0108,S059,C410,P04,2026-04-04 17:21,2026-04-04 17:46,-17.181,-17.146,-17.219,-0.0477,55.19,0,0,0,608.0,90.75,customs_clearance,0
W03572,L0108,S059,C410,P04,2026-04-04 17:51,2026-04-04 18:16,-17.141,-17.087,-17.224,0.1289,56.1,0,0,0,608.2,90.67,customs_clearance,0
W03573,L0108,S059,C410,P04,2026-04-04 18:21,2026-04-04 18:46,-17.226,-17.165,-17.353,-0.2647,53.34,0,0,0,608.2,90.62,customs_clearance,0
