window_id,leg_id,shipment_id,container_id,product_id,window_start,window_end,avg_temp_c,max_temp_c,min_temp_c,temp_slope_c_per_hr,humidity_avg_pct,shock_count,door_open_count,minutes_outside_range,current_delay_min,battery_avg_pct,transit_phase,target_spoilage_risk_6h,prod_temp_low,prod_temp_high,prod_temp_mid,prod_temp_crit_low,prod_temp_crit_high,temp_deviation,temp_breach,temp_critical_breach,temp_margin,window_duration_min,hour_of_day,cumulative_breach_min,delay_acceleration,battery_drain_rate,rolling_temp_mean_3,rolling_temp_std_3,rolling_slope_mean_3,time_in_phase_min,leg_progress_pct,det_score,det_rules_fired,ml_score,final_score,risk_tier,recommended_actions,requires_human_approval
W05309,L0178,S098,C620,P05,2026-04-02 22:59:00,2026-04-02 23:24:00,2.94,2.977,2.909,-0.0617,53.77,0,0,0,1.2,83.19,air_handoff,0,2.0,8.0,5.0,0.0,10.0,2.06,0,0,0.94,25.0,22,0,-1.0999999999999999,-1.0499999999999972,3.046666666666667,0.12285899777115744,-0.21803333333333333,100.0,0.2,0.0,,0.00022706501,0.00013623901759274304,LOW,standard_monitoring,False
W05310,L0178,S098,C620,P05,2026-04-02 23:29:00,2026-04-02 23:54:00,2.99,3.058,2.938,0.3147,54.66,0,0,0,0.0,82.13,air_handoff,0,2.0,8.0,5.0,0.0,10.0,2.01,0,0,0.9900000000000002,25.0,23,0,-1.2,-1.0600000000000023,2.9830000000000005,0.03996248240537481,0.03463333333333333,125.0,0.25,0.0,,0.0009373659,0.0005624195910058916,LOW,standard_monitoring,False
W05311,L0178,S098,C620,P05,2026-04-02 23:59:00,2026-04-03 00:24:00,3.108,3.166,3.027,-0.1344,57.15,0,0,0,0.5,81.1,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.892,0,0,1.108,25.0,23,0,0.5,-1.0300000000000011,3.0126666666666666,0.08626316324673726,0.03953333333333334,150.0,0.3,0.0,,0.0037026466,0.002221588045358658,LOW,standard_monitoring,False
W05312,L0178,S098,C620,P05,2026-04-03 00:29:00,2026-04-03 00:54:00,3.181,3.224,3.121,0.0381,53.74,0,0,0,0.7,80.07,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.819,0,0,1.181,25.0,0,0,0.19999999999999996,-1.0300000000000011,3.093,0.09637945839233546,0.0728,175.0,0.35,0.0,,0.031780213,0.019068129360675812,LOW,standard_monitoring,False
W05313,L0178,S098,C620,P05,2026-04-03 00:59:00,2026-04-03 01:24:00,3.14,3.182,3.103,0.1605,54.52,0,0,0,0.9,79.02,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.8599999999999999,0,0,1.1400000000000001,25.0,0,0,0.20000000000000007,-1.0499999999999972,3.1430000000000002,0.03659234892706338,0.021400000000000013,200.0,0.4,0.0,,0.008326071,0.00499564316123724,LOW,standard_monitoring,False
W05314,L0178,S098,C620,P05,2026-04-03 01:29:00,2026-04-03 01:54:00,3.213,3.304,3.135,0.289,56.26,0,0,0,1.0,77.99,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.787,0,0,1.213,25.0,1,0,0.09999999999999998,-1.0300000000000011,3.1779999999999995,0.03659234892706365,0.16253333333333334,225.0,0.45,0.0,,0.0028858422,0.0017315053846687078,LOW,standard_monitoring,False
W05315,L0178,S098,C620,P05,2026-04-03 01:59:00,2026-04-03 02:24:00,3.142,3.214,3.087,-0.2112,53.86,0,0,0,12.1,76.94,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.858,0,0,1.142,25.0,1,0,11.1,-1.0499999999999972,3.1650000000000005,0.04158124577258331,0.07943333333333331,250.0,0.5,0.0,,0.0019049695,0.0011429816950112581,LOW,standard_monitoring,False
W05316,L0178,S098,C620,P05,2026-04-03 02:29:00,2026-04-03 02:54:00,3.2,3.447,3.087,0.8966,55.2,0,0,0,43.6,75.88,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.7999999999999998,0,0,1.2000000000000002,25.0,2,0,31.5,-1.0600000000000023,3.185,0.037802116342871325,0.3248,275.0,0.55,0.0,,0.006403688,0.0038422129582613707,LOW,standard_monitoring,False
W05317,L0178,S098,C620,P05,2026-04-03 02:59:00,2026-04-03 03:24:00,3.653,3.853,3.502,0.792,53.53,0,0,0,73.4,74.82,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.347,0,0,1.653,25.0,2,0,29.800000000000004,-1.0600000000000023,3.331666666666667,0.2797898020538511,0.49246666666666666,300.0,0.6,0.0,,0.004774375,0.002864625072106719,LOW,standard_monitoring,False
W05318,L0178,S098,C620,P05,2026-04-03 03:29:00,2026-04-03 03:54:00,3.78,3.874,3.707,0.0192,55.35,0,0,0,103.4,73.77,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.2200000000000002,0,0,1.7799999999999998,25.0,3,0,30.0,-1.0499999999999972,3.544333333333334,0.3048874109131645,0.5692666666666667,325.0,0.65,0.0,,0.0008887397,0.0005332438740879297,LOW,standard_monitoring,False
W05319,L0178,S098,C620,P05,2026-04-03 03:59:00,2026-04-03 04:24:00,3.953,4.11,3.799,0.7718,54.64,0,0,0,134.2,72.72,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.0470000000000002,0,0,1.9529999999999998,25.0,3,0,30.799999999999983,-1.0499999999999972,3.7953333333333332,0.15058663065934016,0.5276666666666667,350.0,0.7,0.0,,0.0011185367,0.0006711220485158265,LOW,standard_monitoring,False
W05320,L0178,S098,C620,P05,2026-04-03 04:29:00,2026-04-03 04:54:00,4.118,4.152,4.062,-0.1265,55.62,0,0,0,165.7,71.67,air_handoff,0,2.0,8.0,5.0,0.0,10.0,0.8819999999999997,0,0,2.1180000000000003,25.0,4,0,31.5,-1.0499999999999972,3.950333333333333,0.16901577835614195,0.22150000000000003,375.0,0.75,0.0,,0.00021360588,0.00012816353410016745,LOW,standard_monitoring,False
W05321,L0178,S098,C620,P05,2026-04-03 04:59:00,2026-04-03 05:24:00,4.157,4.215,4.101,0.0189,55.03,0,0,0,170.7,70.63,air_handoff,0,2.0,8.0,5.0,0.0,10.0,0.843,0,0,2.157,25.0,4,0,5.0,-1.0400000000000063,4.0760000000000005,0.1082912738866756,0.2214,400.0,0.8,0.0,,0.000121393634,7.2836184699554e-05,LOW,standard_monitoring,False
W05322,L0178,S098,C620,P05,2026-04-03 05:29:00,2026-04-03 05:54:00,4.121,4.224,4.072,-0.3007,55.79,0,0,0,171.1,69.58,air_handoff,0,2.0,8.0,5.0,0.0,10.0,0.8789999999999996,0,0,2.1210000000000004,25.0,5,0,0.4000000000000057,-1.0499999999999972,4.132000000000001,0.02170253441418436,-0.1361,425.0,0.85,0.0,,8.505483e-05,5.103290095576085e-05,LOW,standard_monitoring,False
W05323,L0178,S098,C620,P05,2026-04-03 05:59:00,2026-04-03 06:24:00,4.043,4.126,3.988,0.1337,55.28,0,0,0,170.5,68.52,air_handoff,0,2.0,8.0,5.0,0.0,10.0,0.9569999999999999,0,0,2.043,25.0,5,0,-0.5999999999999943,-1.0600000000000023,4.107,0.05827520913732464,-0.04936666666666666,450.0,0.9,0.0,,6.2875886e-05,3.772553463932127e-05,LOW,standard_monitoring,False
W05324,L0178,S098,C620,P05,2026-04-03 06:29:00,2026-04-03 06:54:00,3.877,4.003,3.821,-0.3346,55.94,0,0,0,170.7,67.5,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.1230000000000002,0,0,1.8769999999999998,25.0,6,0,0.19999999999998863,-1.019999999999996,4.0136666666666665,0.12461674579819744,-0.16720000000000002,475.0,0.95,0.0,,9.7014796e-05,5.820887963636778e-05,LOW,standard_monitoring,False
W05325,L0178,S098,C620,P05,2026-04-03 06:59:00,2026-04-03 07:24:00,3.871,3.951,3.757,0.1073,55.72,0,0,0,171.2,66.46,air_handoff,0,2.0,8.0,5.0,0.0,10.0,1.129,0,0,1.871,25.0,6,0,0.5,-1.0400000000000063,3.9303333333333335,0.09761830429449518,-0.031199999999999988,500.0,1.0,0.0,,8.366197e-05,5.019718446419574e-05,LOW,standard_monitoring,False
W05326,L0179,S099,C515,P06,2026-04-02 16:42:00,2026-04-02 17:07:00,5.479,5.591,5.325,0.6497,53.76,0,0,0,7.6,71.84,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,0.4790000000000001,0,0,2.521,25.0,16,0,0.0,0.0,5.479,0.0,0.6497,0.0,0.0,0.0,,0.78402233,0.4704134166240692,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05327,L0179,S099,C515,P06,2026-04-02 17:12:00,2026-04-02 17:37:00,5.683,5.825,5.517,0.0319,55.72,0,0,0,8.9,71.61,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,0.6829999999999998,0,0,2.317,25.0,17,0,1.3000000000000007,-0.23000000000000398,5.5809999999999995,0.14424978336205582,0.34080000000000005,25.0,0.04,0.0,,0.89078987,0.5344739556312561,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05328,L0179,S099,C515,P06,2026-04-02 17:42:00,2026-04-02 18:07:00,5.763,5.857,5.697,0.0542,53.45,0,0,0,8.8,71.39,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,0.7629999999999999,0,0,2.237,25.0,17,0,-0.09999999999999964,-0.21999999999999886,5.641666666666667,0.1464422525548326,0.24526666666666666,50.0,0.08,0.0,,0.89879966,0.5392798185348511,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05329,L0179,S099,C515,P06,2026-04-02 18:12:00,2026-04-02 18:37:00,5.767,5.86,5.637,0.3141,53.43,0,0,0,8.1,71.16,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,0.7670000000000003,0,0,2.2329999999999997,25.0,18,0,-0.7000000000000011,-0.23000000000000398,5.737666666666667,0.04738494838377924,0.1334,75.0,0.12,0.0,,0.83730745,0.5023844838142395,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05330,L0179,S099,C515,P06,2026-04-02 18:42:00,2026-04-02 19:07:00,6.174,6.423,5.989,0.8215,54.56,0,0,0,37.5,70.96,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,1.1740000000000004,0,0,1.8259999999999996,25.0,18,0,29.4,-0.20000000000000284,5.9013333333333335,0.23614472963276864,0.3966,100.0,0.16,0.0,,0.913417,0.5480502247810364,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05331,L0179,S099,C515,P06,2026-04-02 19:12:00,2026-04-02 19:37:00,6.925,7.152,6.523,1.5501,56.07,0,0,0,69.2,70.74,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,1.9249999999999998,0,0,1.0750000000000002,25.0,19,0,31.700000000000003,-0.21999999999999886,6.288666666666667,0.5874541116830599,0.8952333333333332,125.0,0.2,0.1033,temp_trend_warning,0.9352477,0.6024686434936524,HIGH,active_intervention;notify_ops_team;evaluate_rerouting,True
W05332,L0179,S099,C515,P06,2026-04-02 19:42:00,2026-04-02 20:07:00,7.587,7.762,7.291,1.1191,53.78,0,0,0,100.1,70.5,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,2.5869999999999997,0,0,0.41300000000000026,25.0,19,0,30.89999999999999,-0.23999999999999488,6.895333333333333,0.7069669959293241,1.1635666666666669,150.0,0.24,0.0746,temp_trend_warning,0.98423576,0.6203814819717407,HIGH,active_intervention;notify_ops_team;evaluate_rerouting,True
W05333,L0179,S099,C515,P06,2026-04-02 20:12:00,2026-04-02 20:37:00,8.064,8.285,7.83,1.0368,53.37,0,0,20,130.9,70.3,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,3.064,1,0,-0.06400000000000006,25.0,20,20,30.80000000000001,-0.20000000000000284,7.525333333333333,0.5719985431216876,1.2353333333333332,175.0,0.28,0.4236,temp_warning_breach;temp_trend_warning;delay_temp_stress,0.99862707,0.768616287651062,HIGH,active_intervention;notify_ops_team;evaluate_rerouting,True
W05334,L0179,S099,C515,P06,2026-04-02 20:42:00,2026-04-02 21:07:00,8.029,8.5,7.627,-2.1634,57.13,0,0,15,137.0,70.08,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,3.029,1,0,-0.028999999999999915,25.0,20,35,6.099999999999994,-0.21999999999999886,7.8933333333333335,0.26586901536909696,-0.0025000000000000946,200.0,0.32,0.3571,temp_warning_breach;delay_temp_stress,0.9942034,0.7393620332145691,HIGH,active_intervention;notify_ops_team;evaluate_rerouting,True
W05335,L0179,S099,C515,P06,2026-04-02 21:12:00,2026-04-02 21:37:00,7.315,7.547,7.126,-0.9305,55.25,0,0,0,137.0,69.84,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,2.3150000000000004,0,0,0.6849999999999996,25.0,21,35,0.0,-0.23999999999999488,7.802666666666667,0.42269413685705753,-0.6857000000000002,225.0,0.36,0.0571,delay_temp_stress,0.11509915,0.09189949115753174,LOW,standard_monitoring,False
W05336,L0179,S099,C515,P06,2026-04-02 21:42:00,2026-04-02 22:07:00,6.869,7.006,6.706,-0.8301,53.15,0,0,0,136.7,69.61,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,1.8689999999999998,0,0,1.1310000000000002,25.0,21,35,-0.30000000000001137,-0.23000000000000398,7.404333333333334,0.5851370209902408,-1.308,250.0,0.4,0.0,,0.040641785,0.02438507229089737,LOW,standard_monitoring,False
W05337,L0179,S099,C515,P06,2026-04-02 22:12:00,2026-04-02 22:37:00,6.478,6.589,6.388,-0.444,54.44,0,0,0,136.9,69.39,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,1.4779999999999998,0,0,1.5220000000000002,25.0,22,35,0.20000000000001705,-0.21999999999999886,6.887333333333333,0.4188010665379615,-0.7348666666666667,275.0,0.44,0.0,,0.01990688,0.011944129131734371,LOW,standard_monitoring,False
W05338,L0179,S099,C515,P06,2026-04-02 22:42:00,2026-04-02 23:07:00,6.355,6.421,6.297,-0.3093,56.53,0,0,0,135.8,69.18,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,1.3550000000000004,0,0,1.6449999999999996,25.0,22,35,-1.0999999999999943,-0.20999999999999375,6.567333333333333,0.26839212606433444,-0.5278000000000002,300.0,0.48,0.0,,0.002579937,0.0015479623107239604,LOW,standard_monitoring,False
W05339,L0179,S099,C515,P06,2026-04-02 23:12:00,2026-04-02 23:37:00,6.186,6.305,6.077,-0.5139,54.02,0,0,0,136.2,68.96,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,1.186,0,0,1.814,25.0,23,35,0.39999999999997726,-0.22000000000001307,6.339666666666666,0.14660263753880204,-0.4224000000000001,325.0,0.52,0.0,,0.0023038262,0.0013822957407683134,LOW,standard_monitoring,False
W05340,L0179,S099,C515,P06,2026-04-02 23:42:00,2026-04-03 00:07:00,6.108,6.143,6.072,0.1354,56.32,0,0,0,136.6,68.75,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,1.1079999999999997,0,0,1.8920000000000003,25.0,23,35,0.4000000000000057,-0.20999999999999375,6.216333333333334,0.12626295313088987,-0.2292666666666668,350.0,0.56,0.0,,0.002217223,0.001330333761870861,LOW,standard_monitoring,False
W05341,L0179,S099,C515,P06,2026-04-03 00:12:00,2026-04-03 00:37:00,6.038,6.163,5.927,-0.5115,55.39,0,0,0,136.0,68.54,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,1.0380000000000003,0,0,1.9619999999999997,25.0,0,35,-0.5999999999999943,-0.20999999999999375,6.110666666666667,0.07403602726600787,-0.2966666666666668,375.0,0.6,0.0,,0.00327005,0.0019620300736278296,LOW,standard_monitoring,False
W05342,L0179,S099,C515,P06,2026-04-03 00:42:00,2026-04-03 01:07:00,5.975,6.026,5.914,0.1474,53.58,0,0,0,135.4,68.31,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.9749999999999996,0,0,2.0250000000000004,25.0,0,35,-0.5999999999999943,-0.23000000000000398,6.040333333333334,0.06653069467045189,-0.0762333333333334,400.0,0.64,0.0,,0.005406587,0.003243952291086316,LOW,standard_monitoring,False
W05343,L0179,S099,C515,P06,2026-04-03 01:12:00,2026-04-03 01:37:00,5.799,5.945,5.609,-0.8815,55.12,0,0,0,134.8,68.1,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.7990000000000004,0,0,2.2009999999999996,25.0,1,35,-0.5999999999999943,-0.21000000000000796,5.937333333333334,0.1238722460171466,-0.4152,425.0,0.68,0.0,,0.0018495128,0.0011097077513113618,LOW,standard_monitoring,False
W05344,L0179,S099,C515,P06,2026-04-03 01:42:00,2026-04-03 02:07:00,5.701,5.79,5.653,0.2983,57.82,0,0,0,134.5,67.88,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.7009999999999996,0,0,2.2990000000000004,25.0,1,35,-0.30000000000001137,-0.21999999999999886,5.825,0.13883803513446483,-0.14526666666666674,450.0,0.72,0.0,,0.0035377918,0.0021226750686764717,LOW,standard_monitoring,False
W05345,L0179,S099,C515,P06,2026-04-03 02:12:00,2026-04-03 02:37:00,5.675,5.706,5.641,-0.0401,55.19,0,0,0,134.5,67.67,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.6749999999999998,0,0,2.325,25.0,2,35,0.0,-0.20999999999999375,5.7250000000000005,0.06539113089707796,-0.20776666666666674,475.0,0.76,0.0,,0.0018173411,0.001090404693968594,LOW,standard_monitoring,False
W05346,L0179,S099,C515,P06,2026-04-03 02:42:00,2026-04-03 03:07:00,5.837,5.934,5.697,0.5297,54.79,0,0,0,134.9,67.44,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.8369999999999997,0,0,2.1630000000000003,25.0,2,35,0.4000000000000057,-0.23000000000000398,5.737666666666667,0.08700191568771408,0.2626333333333332,500.0,0.8,0.0,,0.010303471,0.006182082928717136,LOW,standard_monitoring,False
W05347,L0179,S099,C515,P06,2026-04-03 03:12:00,2026-04-03 03:37:00,6.018,6.063,5.969,-0.1371,55.47,0,0,0,134.8,67.22,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,1.0179999999999998,0,0,1.9820000000000002,25.0,3,35,-0.09999999999999432,-0.21999999999999886,5.843333333333334,0.17158768409571945,0.1174999999999999,525.0,0.84,0.0,,0.003952846,0.002371707698330283,LOW,standard_monitoring,False
W05348,L0179,S099,C515,P06,2026-04-03 03:42:00,2026-04-03 04:07:00,5.887,6.013,5.79,-0.5129,55.49,0,0,0,135.7,67.01,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.8869999999999996,0,0,2.1130000000000004,25.0,3,35,0.8999999999999773,-0.20999999999999375,5.913999999999999,0.09347192091745694,-0.0401000000000001,550.0,0.88,0.0,,0.004755983,0.002853590063750744,LOW,standard_monitoring,False
W05349,L0179,S099,C515,P06,2026-04-03 04:12:00,2026-04-03 04:37:00,5.708,5.779,5.639,-0.336,55.5,0,0,0,134.9,66.79,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.7080000000000002,0,0,2.292,25.0,4,35,-0.799999999999983,-0.21999999999999886,5.8709999999999996,0.1556181223379823,-0.3286666666666667,575.0,0.92,0.0,,0.0019011754,0.0011407053098082542,LOW,standard_monitoring,False
W05350,L0179,S099,C515,P06,2026-04-03 04:42:00,2026-04-03 05:07:00,5.645,5.68,5.591,0.0147,55.39,0,0,0,135.1,66.57,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.6449999999999996,0,0,2.3550000000000004,25.0,4,35,0.19999999999998863,-0.22000000000001307,5.746666666666666,0.1255481315405868,-0.27806666666666674,600.0,0.96,0.0,,0.00267799,0.0016067939577624202,LOW,standard_monitoring,False
W05351,L0179,S099,C515,P06,2026-04-03 05:12:00,2026-04-03 05:37:00,5.602,5.653,5.556,-0.1659,55.71,0,0,0,133.9,66.36,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.6020000000000003,0,0,2.3979999999999997,25.0,5,35,-1.1999999999999886,-0.20999999999999375,5.651666666666666,0.053313537993012486,-0.16240000000000007,625.0,1.0,0.0,,0.001954649,0.0011727894889190793,LOW,standard_monitoring,False
W05352,L0180,S100,C330,P02,2026-04-02 07:08:00,2026-04-02 07:33:00,5.413,5.467,5.368,0.0466,54.93,0,0,0,6.6,90.73,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.41300000000000026,0,0,2.5869999999999997,25.0,7,0,0.0,0.0,5.413,0.0,0.0466,0.0,0.0,0.0,,0.0020869938,0.0012521962635219097,LOW,standard_monitoring,False
W05353,L0180,S100,C330,P02,2026-04-02 07:38:00,2026-04-02 08:03:00,5.271,5.341,5.227,0.1094,55.35,0,0,0,6.0,88.56,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.2709999999999999,0,0,2.729,25.0,7,0,-0.5999999999999996,-2.1700000000000017,5.3420000000000005,0.10040916292849031,0.078,25.0,0.1111111111111111,0.0,,0.00028180613,0.00016908367979340255,LOW,standard_monitoring,False
W05354,L0180,S100,C330,P02,2026-04-02 08:08:00,2026-04-02 08:33:00,5.151,5.302,5.041,-0.6761,55.31,0,0,0,6.1,86.37,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.1509999999999998,0,0,2.849,25.0,8,0,0.09999999999999964,-2.1899999999999977,5.278333333333333,0.13115385367320875,-0.17336666666666667,50.0,0.2222222222222222,0.0,,0.00036667255,0.00022000353783369064,LOW,standard_monitoring,False
W05355,L0180,S100,C330,P02,2026-04-02 08:38:00,2026-04-02 09:03:00,5.125,5.199,5.033,0.3206,54.33,0,0,0,6.5,84.21,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.125,0,0,2.875,25.0,8,0,0.40000000000000036,-2.160000000000011,5.182333333333333,0.07788024995679864,-0.08203333333333333,75.0,0.3333333333333333,0.0,,0.00037363975,0.00022418385196942836,LOW,standard_monitoring,False
W05356,L0180,S100,C330,P02,2026-04-02 09:08:00,2026-04-02 09:33:00,5.144,5.193,5.097,0.2187,55.78,0,0,0,6.6,82.06,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.14400000000000013,0,0,2.856,25.0,9,0,0.09999999999999964,-2.1499999999999915,5.14,0.013453624047077487,-0.04560000000000001,100.0,0.4444444444444444,0.0,,0.00021459228,0.00012875537504442036,LOW,standard_monitoring,False
W05357,L0180,S100,C330,P02,2026-04-02 09:38:00,2026-04-02 10:03:00,5.127,5.219,5.059,-0.3634,54.79,0,0,0,6.4,79.93,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.12699999999999978,0,0,2.873,25.0,9,0,-0.1999999999999993,-2.1299999999999955,5.132,0.010440306508915113,0.058633333333333336,125.0,0.5555555555555556,0.0,,0.0001445555,8.673330012243241e-05,LOW,standard_monitoring,False
W05358,L0180,S100,C330,P02,2026-04-02 10:08:00,2026-04-02 10:33:00,5.113,5.203,5.04,-0.3055,53.35,0,0,0,6.5,77.78,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.11300000000000043,0,0,2.8869999999999996,25.0,10,0,0.09999999999999964,-2.1500000000000057,5.128,0.015524174696262863,-0.15006666666666665,150.0,0.6666666666666666,0.0,,0.00018922205,0.000113533234980423,LOW,standard_monitoring,False
W05359,L0180,S100,C330,P02,2026-04-02 10:38:00,2026-04-02 11:03:00,5.136,5.276,5.014,0.7118,56.75,0,0,0,8.1,75.61,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.13600000000000012,0,0,2.864,25.0,10,0,1.5999999999999996,-2.1700000000000017,5.125333333333333,0.011590225767146167,0.01429999999999998,175.0,0.7777777777777778,0.0,,0.00019491941,0.00011695165449054912,LOW,standard_monitoring,False
W05360,L0180,S100,C330,P02,2026-04-02 11:08:00,2026-04-02 11:33:00,5.283,5.315,5.247,0.1234,55.31,0,0,0,7.0,73.45,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.28300000000000036,0,0,2.7169999999999996,25.0,11,0,-1.0999999999999996,-2.1599999999999966,5.177333333333333,0.09222978549976865,0.17656666666666665,200.0,0.8888888888888888,0.0,,8.2108825e-05,4.9265298002865165e-05,LOW,standard_monitoring,False
W05361,L0180,S100,C330,P02,2026-04-02 11:38:00,2026-04-02 12:03:00,5.206,5.299,5.115,-0.3682,56.14,0,0,0,6.4,71.29,customs_clearance,0,2.0,8.0,5.0,0.0,12.0,0.2060000000000004,0,0,2.7939999999999996,25.0,11,0,-0.5999999999999996,-2.1599999999999966,5.208333333333334,0.07352777253074713,0.15566666666666665,225.0,1.0,0.0,,9.596889e-05,5.758133556810208e-05,LOW,standard_monitoring,False
W05387,L0184,S102,C515,P06,2026-04-02 00:40:00,2026-04-02 01:05:00,5.427,5.686,5.224,1.0262,54.4,0,0,0,3.5,71.99,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,0.4269999999999996,0,0,2.5730000000000004,25.0,0,0,0.0,0.0,5.427,0.0,1.0262,0.0,0.0,0.0,,0.8044785,0.4826871454715729,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05388,L0184,S102,C515,P06,2026-04-02 01:10:00,2026-04-02 01:35:00,5.607,5.626,5.577,-0.0175,56.63,0,0,0,2.5,71.97,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,0.6070000000000002,0,0,2.393,25.0,1,0,-1.0,-0.01999999999999602,5.5169999999999995,0.1272792206135793,0.50435,25.0,0.005208333333333333,0.0,,0.9638699,0.5783219933509827,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05389,L0184,S102,C515,P06,2026-04-02 01:40:00,2026-04-02 02:05:00,5.635,5.668,5.605,-0.095,55.54,0,0,0,3.2,71.94,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,0.6349999999999998,0,0,2.365,25.0,1,0,0.7000000000000002,-0.030000000000001137,5.556333333333334,0.11287751473758383,0.30456666666666665,50.0,0.010416666666666666,0.0,,0.9776303,0.5865781903266907,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05390,L0184,S102,C515,P06,2026-04-02 02:10:00,2026-04-02 02:35:00,5.68,5.774,5.567,0.5311,56.19,0,0,0,3.1,71.93,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,0.6799999999999997,0,0,2.3200000000000003,25.0,2,0,-0.10000000000000009,-0.009999999999990905,5.640666666666667,0.03682843104631891,0.13953333333333331,75.0,0.015625,0.0,,0.90855986,0.5451359152793884,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05391,L0184,S102,C515,P06,2026-04-02 02:40:00,2026-04-02 03:05:00,5.838,5.943,5.761,0.4087,53.92,0,0,0,2.1,71.89,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,0.8380000000000001,0,0,2.162,25.0,2,0,-1.0,-0.04000000000000625,5.717666666666666,0.10661300733650479,0.2816,100.0,0.020833333333333332,0.0,,0.9747688,0.5848613381385803,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05392,L0184,S102,C515,P06,2026-04-02 03:10:00,2026-04-02 03:35:00,6.068,6.351,5.924,0.9991,54.17,0,0,0,3.1,71.86,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,1.0679999999999996,0,0,1.9320000000000004,25.0,3,0,1.0,-0.030000000000001137,5.861999999999999,0.19511022525741803,0.6463,125.0,0.026041666666666668,0.0,,0.99118936,0.5947136282920837,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
W05393,L0184,S102,C515,P06,2026-04-02 03:40:00,2026-04-02 04:05:00,6.495,6.602,6.382,0.6072,56.44,0,0,0,3.9,71.84,customs_clearance,1,2.0,8.0,5.0,0.0,12.0,1.495,0,0,1.505,25.0,3,0,0.7999999999999998,-0.01999999999999602,6.133666666666667,0.3333861624802895,0.6716666666666667,150.0,0.03125,0.0,,0.9851841,0.5911104679107666,MEDIUM,increase_monitoring_frequency;pre_alert_ops,False
